0.23137254902,0.224509803922,0.223529411765,0.223529411765,0.227450980392,0.219607843137,0.219607843137,0.202696078431,0.0791666666667,0.253676470588,0.792156862745,0.807107843137,0.806862745098,0.812009803922,0.816666666667,0.824509803922,0.832598039216,0.83137254902,0.829166666667,0.825245098039,0.822794117647,0.820833333333,0.811764705882,0.787990196078,0.737745098039,0.649019607843,0.570833333333,0.447794117647,0.4125,0.388480392157,0.305882352941,0.220343137255,0.228431372549,0.22818627451,0.227450980392,0.227450980392,0.226715686275,0.220833333333,0.220588235294,0.211274509804,0.084068627451,0.621323529412,0.790196078431,0.791421568627,0.799264705882,0.805882352941,0.802696078431,0.805637254902,0.813970588235,0.819852941176,0.833823529412,0.823774509804,0.806862745098,0.80612745098,0.796568627451,0.772058823529,0.741911764706,0.69681372549,0.629411764706,0.561519607843,0.466421568627,0.380392156863,0.350490196078,0.323529411765,0.23137254902,0.23137254902,0.227450980392,0.227450980392,0.227450980392,0.223529411765,0.222549019608,0.214950980392,0.112254901961,0.771323529412,0.776470588235,0.7875,0.777450980392,0.779411764706,0.78431372549,0.787254901961,0.791176470588,0.789950980392,0.801960784314,0.791176470588,0.800980392157,0.798039215686,0.781617647059,0.753921568627,0.730637254902,0.7,0.678921568627,0.614950980392,0.476960784314,0.420588235294,0.382107843137,0.380637254902,0.23431372549,0.23137254902,0.23137254902,0.227450980392,0.227450980392,0.223529411765,0.222794117647,0.215441176471,0.149754901961,0.775245098039,0.780637254902,0.779166666667,0.773529411765,0.760049019608,0.774754901961,0.776470588235,0.775735294118,0.774509803922,0.779411764706,0.76862745098,0.773774509804,0.749019607843,0.748039215686,0.724264705882,0.705637254902,0.691176470588,0.660784313725,0.634803921569,0.550735294118,0.364950980392,0.407843137255,0.421323529412,0.23137254902,0.23137254902,0.23137254902,0.226715686275,0.227450980392,0.223529411765,0.21887254902,0.218382352941,0.129901960784,0.774754901961,0.787254901961,0.788970588235,0.777450980392,0.759558823529,0.761519607843,0.767401960784,0.764705882353,0.753921568627,0.75,0.745343137255,0.736029411765,0.729166666667,0.730147058824,0.7,0.687254901961,0.687254901961,0.661519607843,0.636519607843,0.605392156863,0.502450980392,0.376960784314,0.405882352941,0.229166666667,0.23137254902,0.23137254902,0.227450980392,0.227450980392,0.223529411765,0.219607843137,0.219607843137,0.572303921569,0.780392156863,0.793137254902,0.8,0.78137254902,0.770833333333,0.763970588235,0.749019607843,0.749019607843,0.752941176471,0.749754901961,0.73431372549,0.726470588235,0.721568627451,0.712745098039,0.688480392157,0.662254901961,0.656862745098,0.643382352941,0.6375,0.646323529412,0.622794117647,0.492892156863,0.346568627451,0.233578431373,0.228676470588,0.23137254902,0.22818627451,0.227450980392,0.220588235294,0.219607843137,0.226715686275,0.710539215686,0.766911764706,0.775980392157,0.79068627451,0.778921568627,0.770588235294,0.764705882353,0.762990196078,0.764705882353,0.762990196078,0.747549019608,0.747794117647,0.721323529412,0.712990196078,0.68431372549,0.676470588235,0.64681372549,0.650980392157,0.649019607843,0.666911764706,0.676960784314,0.642156862745,0.507107843137,0.336764705882,0.232598039216,0.235294117647,0.23137254902,0.227450980392,0.227450980392,0.224264705882,0.219607843137,0.278921568627,0.651470588235,0.482107843137,0.673529411765,0.764950980392,0.766666666667,0.745098039216,0.742892156863,0.758578431373,0.770588235294,0.772549019608,0.760784313725,0.754166666667,0.733088235294,0.721568627451,0.700980392157,0.673774509804,0.655882352941,0.663725490196,0.655392156863,0.675,0.653676470588,0.595098039216,0.488970588235,0.322303921569,0.235049019608,0.23137254902,0.23137254902,0.230637254902,0.227450980392,0.22818627451,0.223529411765,0.233333333333,0.687254901961,0.608088235294,0.261029411765,0.583333333333,0.712745098039,0.714705882353,0.723284313725,0.73112745098,0.727205882353,0.747794117647,0.75318627451,0.741421568627,0.737990196078,0.71568627451,0.688235294118,0.675490196078,0.683578431373,0.686274509804,0.679166666667,0.651470588235,0.625,0.56862745098,0.423529411765,0.324754901961,0.232352941176,0.235294117647,0.23431372549,0.235049019608,0.23137254902,0.227450980392,0.227450980392,0.240931372549,0.336764705882,0.0762254901961,0.139705882353,0.346078431373,0.557598039216,0.673774509804,0.697303921569,0.689215686275,0.70318627451,0.710784313725,0.706617647059,0.714215686275,0.717647058824,0.71887254902,0.722303921569,0.717401960784,0.710049019608,0.693137254902,0.662745098039,0.625245098039,0.589950980392,0.535294117647,0.42181372549,0.293382352941,0.236029411765,0.235294117647,0.232107843137,0.23137254902,0.23431372549,0.227450980392,0.23137254902,0.577205882353,0.570343137255,0.635049019608,0.615196078431,0.21862745098,0.354411764706,0.608578431373,0.682352941176,0.64362745098,0.618137254902,0.557352941176,0.451470588235,0.365196078431,0.401225490196,0.509068627451,0.595588235294,0.638235294118,0.70931372549,0.689215686275,0.64068627451,0.583578431373,0.56568627451,0.508578431373,0.437009803922,0.326225490196,0.239215686275,0.235294117647,0.235294117647,0.23431372549,0.232107843137,0.230392156863,0.237254901961,0.74681372549,0.760294117647,0.548529411765,0.691421568627,0.134068627451,0.0740196078431,0.607598039216,0.730637254902,0.63112745098,0.489215686275,0.409068627451,0.358823529412,0.343137254902,0.419607843137,0.545343137255,0.599264705882,0.53137254902,0.525,0.617401960784,0.600490196078,0.567647058824,0.558823529412,0.526470588235,0.494362745098,0.409558823529,0.236274509804,0.234558823529,0.23137254902,0.227450980392,0.235294117647,0.232352941176,0.239215686275,0.777450980392,0.785294117647,0.650980392157,0.597303921569,0.587990196078,0.558578431373,0.737254901961,0.766666666667,0.647058823529,0.400980392157,0.311764705882,0.291421568627,0.169607843137,0.145833333333,0.175245098039,0.532107843137,0.617156862745,0.532352941176,0.467892156863,0.555882352941,0.557352941176,0.559803921569,0.544852941176,0.510539215686,0.439215686275,0.238235294118,0.231617647059,0.23137254902,0.230637254902,0.230392156863,0.233088235294,0.401225490196,0.785049019608,0.792892156863,0.708088235294,0.659803921569,0.660294117647,0.710294117647,0.825735294118,0.815931372549,0.597058823529,0.360294117647,0.364460784314,0.232598039216,0.397794117647,0.608088235294,0.0580882352941,0.0441176470588,0.227696078431,0.462254901961,0.47181372549,0.490441176471,0.566176470588,0.545098039216,0.532352941176,0.493137254902,0.446323529412,0.235294117647,0.232107843137,0.23431372549,0.23431372549,0.23137254902,0.23137254902,0.562009803922,0.8,0.807843137255,0.802696078431,0.783088235294,0.788725490196,0.78137254902,0.850980392157,0.776470588235,0.564950980392,0.578676470588,0.583578431373,0.584803921569,0.554901960784,0.678676470588,0.137009803922,0.102696078431,0.109558823529,0.144852941176,0.426470588235,0.502450980392,0.50612745098,0.541176470588,0.526470588235,0.477450980392,0.44362745098,0.236274509804,0.23137254902,0.23112745098,0.232107843137,0.23137254902,0.236029411765,0.606617647059,0.797058823529,0.813725490196,0.812745098039,0.812745098039,0.805147058824,0.812745098039,0.867892156863,0.65931372549,0.626470588235,0.688235294118,0.723774509804,0.690441176471,0.658088235294,0.658578431373,0.571078431373,0.476960784314,0.348529411765,0.369362745098,0.509803921569,0.62181372549,0.612254901961,0.5625,0.509558823529,0.4625,0.419362745098,0.235294117647,0.23137254902,0.227450980392,0.23137254902,0.23431372549,0.2375,0.652696078431,0.777450980392,0.775245098039,0.795098039216,0.748284313725,0.785784313725,0.852941176471,0.774264705882,0.662990196078,0.638480392157,0.711764705882,0.773774509804,0.761274509804,0.751225490196,0.654166666667,0.578431372549,0.592647058824,0.626225490196,0.699264705882,0.696568627451,0.676470588235,0.629656862745,0.554901960784,0.48431372549,0.432598039216,0.372303921569,0.233088235294,0.23112745098,0.227450980392,0.230392156863,0.233578431373,0.230637254902,0.572794117647,0.717647058824,0.727205882353,0.712254901961,0.608578431373,0.823039215686,0.867156862745,0.774754901961,0.695343137255,0.627450980392,0.690931372549,0.766911764706,0.800490196078,0.801715686275,0.800735294118,0.805637254902,0.778431372549,0.76862745098,0.762990196078,0.727450980392,0.686764705882,0.617156862745,0.527450980392,0.457843137255,0.399264705882,0.34387254902,0.232352941176,0.23137254902,0.23137254902,0.235294117647,0.23137254902,0.232352941176,0.266176470588,0.66862745098,0.654656862745,0.585049019608,0.799754901961,0.837009803922,0.894117647059,0.772794117647,0.69387254902,0.633333333333,0.674019607843,0.710784313725,0.771568627451,0.814705882353,0.822303921569,0.815931372549,0.804411764706,0.78112745098,0.742647058824,0.700980392157,0.6375,0.575980392157,0.475735294118,0.408823529412,0.341176470588,0.317892156863,0.234558823529,0.232352941176,0.23137254902,0.23137254902,0.23137254902,0.23137254902,0.234558823529,0.587990196078,0.575,0.534803921569,0.725980392157,0.753921568627,0.75612745098,0.652205882353,0.641911764706,0.66887254902,0.70612745098,0.670833333333,0.735049019608,0.766911764706,0.788480392157,0.790196078431,0.77181372549,0.743382352941,0.692892156863,0.638480392157,0.58431372549,0.497303921569,0.412745098039,0.346078431373,0.313725490196,0.306617647059,0.2375,0.235294117647,0.235294117647,0.234558823529,0.23137254902,0.226715686275,0.227450980392,0.525490196078,0.517647058824,0.596323529412,0.728676470588,0.560294117647,0.411764705882,0.35612745098,0.362254901961,0.456617647059,0.508088235294,0.544852941176,0.675490196078,0.738480392157,0.754901960784,0.753921568627,0.733333333333,0.704411764706,0.645833333333,0.586274509804,0.510049019608,0.448774509804,0.361029411765,0.313480392157,0.310784313725,0.302450980392,0.235294117647,0.235294117647,0.23137254902,0.23137254902,0.23431372549,0.226470588235,0.226470588235,0.253921568627,0.489705882353,0.64387254902,0.735294117647,0.560784313725,0.34362745098,0.279411764706,0.276225490196,0.226715686275,0.238480392157,0.51887254902,0.579656862745,0.6875,0.691911764706,0.664950980392,0.654901960784,0.614705882353,0.559558823529,0.512745098039,0.453676470588,0.404411764706,0.346078431373,0.317401960784,0.326470588235,0.314460784314,0.235539215686,0.234558823529,0.233578431373,0.23137254902,0.23137254902,0.227696078431,0.226470588235,0.228431372549,0.581617647059,0.534558823529,0.734803921569,0.668137254902,0.393382352941,0.326225490196,0.324754901961,0.387745098039,0.464705882353,0.576715686275,0.582598039216,0.58431372549,0.585049019608,0.575245098039,0.551715686275,0.521078431373,0.48431372549,0.44681372549,0.404901960784,0.370098039216,0.332352941176,0.317156862745,0.326470588235,0.311274509804,0.235294117647,0.23431372549,0.235294117647,0.23137254902,0.227450980392,0.226470588235,0.223774509804,0.227450980392,0.595588235294,0.569852941176,0.537009803922,0.689460784314,0.650490196078,0.551470588235,0.499754901961,0.54362745098,0.572303921569,0.588235294118,0.580147058824,0.49387254902,0.472058823529,0.467892156863,0.434068627451,0.423774509804,0.403921568627,0.394117647059,0.36862745098,0.347303921569,0.33431372549,0.328676470588,0.330392156863,0.337990196078,0.235294117647,0.23431372549,0.229656862745,0.228431372549,0.227450980392,0.227450980392,0.227450980392,0.227450980392,0.241911764706,0.602696078431,0.599509803922,0.240441176471,0.308333333333,0.319117647059,0.567892156863,0.585294117647,0.590441176471,0.591421568627,0.585539215686,0.526715686275,0.381862745098,0.36862745098,0.344117647059,0.33431372549,0.343137254902,0.350735294118,0.365931372549,0.350245098039,0.347303921569,0.348039215686,0.344362745098,0.310784313725,0.234558823529,0.23431372549,0.228431372549,0.227450980392,0.226470588235,0.221323529412,0.226470588235,0.226470588235,0.232352941176,0.600490196078,0.651960784314,0.555147058824,0.413725490196,0.203676470588,0.157352941176,0.190196078431,0.279166666667,0.355147058824,0.369852941176,0.449264705882,0.392156862745,0.387009803922,0.346078431373,0.348039215686,0.350245098039,0.367892156863,0.378431372549,0.360784313725,0.357843137255,0.361764705882,0.342401960784,0.307843137255,0.230637254902,0.23112745098,0.227450980392,0.223529411765,0.224264705882,0.220343137255,0.223529411765,0.221323529412,0.227450980392,0.454656862745,0.661029411765,0.544362745098,0.49681372549,0.475735294118,0.488970588235,0.444607843137,0.409803921569,0.315196078431,0.329901960784,0.408823529412,0.539705882353,0.514460784314,0.467401960784,0.439215686275,0.429166666667,0.409068627451,0.386274509804,0.367892156863,0.371568627451,0.370833333333,0.330147058824,0.333578431373,0.230637254902,0.224509803922,0.223529411765,0.219607843137,0.222794117647,0.219607843137,0.220343137255,0.219607843137,0.223529411765,0.228431372549,0.697549019608,0.569852941176,0.418382352941,0.398284313725,0.385294117647,0.400245098039,0.468137254902,0.540931372549,0.593382352941,0.56568627451,0.54362745098,0.508823529412,0.499264705882,0.476715686275,0.435294117647,0.394117647059,0.376470588235,0.372794117647,0.379411764706,0.362745098039,0.322549019608,0.35,0.225245098039,0.223529411765,0.219607843137,0.21568627451,0.219607843137,0.21568627451,0.219607843137,0.219607843137,0.223529411765,0.223284313725,0.710049019608,0.705147058824,0.609068627451,0.490441176471,0.48112745098,0.528431372549,0.556617647059,0.575245098039,0.545098039216,0.560784313725,0.530392156863,0.467401960784,0.439215686275,0.427941176471,0.385294117647,0.372549019608,0.372549019608,0.377205882353,0.374264705882,0.326225490196,0.328431372549,0.363725490196,0.222794117647,0.21568627451,0.21568627451,0.21568627451,0.21568627451,0.21568627451,0.21862745098,0.21568627451,0.219607843137,0.216421568627,0.710539215686,0.719117647059,0.704901960784,0.686029411765,0.652696078431,0.624754901961,0.601470588235,0.592401960784,0.585049019608,0.557107843137,0.479166666667,0.392156862745,0.373284313725,0.364460784314,0.362990196078,0.364705882353,0.371568627451,0.364705882353,0.352941176471,0.350980392157,0.357843137255,0.367892156863,0.216666666667,0.211764705882,0.211764705882,0.211764705882,0.211764705882,0.211764705882,0.214950980392,0.219607843137,0.21568627451,0.213970588235,0.585294117647,0.694607843137,0.695343137255,0.681862745098,0.672549019608,0.651225490196,0.630882352941,0.588235294118,0.571323529412,0.473284313725,0.388235294118,0.352941176471,0.356862745098,0.349019607843,0.353921568627,0.35612745098,0.35318627451,0.358578431373,0.360784313725,0.364705882353,0.367647058824,0.375490196078,0.211764705882,0.208823529412,0.207107843137,0.204166666667,0.207843137255,0.204901960784,0.211519607843,0.211764705882,0.21568627451,0.207598039216,0.239950980392,0.582598039216,0.577450980392,0.576960784314,0.593137254902,0.601960784314,0.5625,0.512990196078,0.437009803922,0.350980392157,0.344117647059,0.348039215686,0.336274509804,0.340196078431,0.336274509804,0.345343137255,0.355882352941,0.358088235294,0.364705882353,0.378431372549,0.38137254902,0.385294117647,1431725.0
